pair_id,id1,id2,file1,file2,label
236650,20641594,10846725,src/2064/Snippet_20641594.java,src/1084/Snippet_10846725.java,False
237144,7893892,12499284,src/0789/Snippet_7893892.java,src/1249/Snippet_12499284.java,False
238533,4774514,11986777,src/0477/Snippet_4774514.java,src/1198/Snippet_11986777.java,True
238536,23677116,15889430,src/2367/Snippet_23677116.java,src/1588/Snippet_15889430.java,True
238651,22670948,21664404,src/2267/Snippet_22670948.java,src/2166/Snippet_21664404.java,False
238968,13207436,19235552,src/1320/Snippet_13207436.java,src/1923/Snippet_19235552.java,False
239592,7718801,18657526,src/0771/Snippet_7718801.java,src/1865/Snippet_18657526.java,False
240044,19340788,4277520,src/1934/Snippet_19340788.java,src/0427/Snippet_4277520.java,True
240062,3452556,21246898,src/0345/Snippet_3452556.java,src/2124/Snippet_21246898.java,True
240174,11798810,16435641,src/1179/Snippet_11798810.java,src/1643/Snippet_16435641.java,False
241292,1180865,22821011,src/0118/Snippet_1180865.java,src/2282/Snippet_22821011.java,True
241296,13234956,18458055,src/1323/Snippet_13234956.java,src/1845/Snippet_18458055.java,False
241736,3594612,16942233,src/0359/Snippet_3594612.java,src/1694/Snippet_16942233.java,False
242495,291167,22424633,src/0029/Snippet_291167.java,src/2242/Snippet_22424633.java,True
242720,22098632,3387990,src/2209/Snippet_22098632.java,src/0338/Snippet_3387990.java,False
243467,18976770,9760847,src/1897/Snippet_18976770.java,src/0976/Snippet_9760847.java,True
243962,11419588,5859989,src/1141/Snippet_11419588.java,src/0585/Snippet_5859989.java,False
244098,10667866,15016152,src/1066/Snippet_10667866.java,src/1501/Snippet_15016152.java,False
244316,12122419,10222828,src/1212/Snippet_12122419.java,src/1022/Snippet_10222828.java,False
244762,9261775,9219797,src/0926/Snippet_9261775.java,src/0921/Snippet_9219797.java,True
244907,12716055,19210936,src/1271/Snippet_12716055.java,src/1921/Snippet_19210936.java,True
245180,14736188,10382288,src/1473/Snippet_14736188.java,src/1038/Snippet_10382288.java,False
245884,6305269,22301096,src/0630/Snippet_6305269.java,src/2230/Snippet_22301096.java,True
246174,3577507,17067833,src/0357/Snippet_3577507.java,src/1706/Snippet_17067833.java,True
246205,11817524,943604,src/1181/Snippet_11817524.java,src/0094/Snippet_943604.java,False
246277,22517711,13295656,src/2251/Snippet_22517711.java,src/1329/Snippet_13295656.java,False
246629,11603577,12980227,src/1160/Snippet_11603577.java,src/1298/Snippet_12980227.java,True
247582,3298289,5258165,src/0329/Snippet_3298289.java,src/0525/Snippet_5258165.java,False
247861,10174803,17965562,src/1017/Snippet_10174803.java,src/1796/Snippet_17965562.java,False
248237,2190568,6680022,src/0219/Snippet_2190568.java,src/0668/Snippet_6680022.java,True
248728,5053350,19565152,src/0505/Snippet_5053350.java,src/1956/Snippet_19565152.java,True
249489,4960417,4937926,src/0496/Snippet_4960417.java,src/0493/Snippet_4937926.java,True
249565,1502583,21273056,src/0150/Snippet_1502583.java,src/2127/Snippet_21273056.java,False
250132,20491150,9918348,src/2049/Snippet_20491150.java,src/0991/Snippet_9918348.java,False
250280,482330,22626443,src/0048/Snippet_482330.java,src/2262/Snippet_22626443.java,True
250405,5483488,21144775,src/0548/Snippet_5483488.java,src/2114/Snippet_21144775.java,False
250867,18579261,7158123,src/1857/Snippet_18579261.java,src/0715/Snippet_7158123.java,False
250921,8248731,1008324,src/0824/Snippet_8248731.java,src/0100/Snippet_1008324.java,True
251083,7384220,11018792,src/0738/Snippet_7384220.java,src/1101/Snippet_11018792.java,True
251516,764085,19436818,src/0076/Snippet_764085.java,src/1943/Snippet_19436818.java,True
251997,13627621,6176441,src/1362/Snippet_13627621.java,src/0617/Snippet_6176441.java,True
252528,3630280,4114808,src/0363/Snippet_3630280.java,src/0411/Snippet_4114808.java,False
252572,15231592,12764163,src/1523/Snippet_15231592.java,src/1276/Snippet_12764163.java,False
253080,10934628,17615292,src/1093/Snippet_10934628.java,src/1761/Snippet_17615292.java,True
254646,3766029,13438576,src/0376/Snippet_3766029.java,src/1343/Snippet_13438576.java,False
254801,22010538,7015918,src/2201/Snippet_22010538.java,src/0701/Snippet_7015918.java,True
255123,8166293,6596328,src/0816/Snippet_8166293.java,src/0659/Snippet_6596328.java,False
255400,2941113,23388829,src/0294/Snippet_2941113.java,src/2338/Snippet_23388829.java,False
255570,11020815,14855960,src/1102/Snippet_11020815.java,src/1485/Snippet_14855960.java,True
255709,310580,4892654,src/0031/Snippet_310580.java,src/0489/Snippet_4892654.java,False
255836,18488108,19710610,src/1848/Snippet_18488108.java,src/1971/Snippet_19710610.java,True
256059,17916170,20336463,src/1791/Snippet_17916170.java,src/2033/Snippet_20336463.java,False
256150,23370620,41672,src/2337/Snippet_23370620.java,src/0004/Snippet_41672.java,False
256702,11319480,7645348,src/1131/Snippet_11319480.java,src/0764/Snippet_7645348.java,True
256736,7119080,17515284,src/0711/Snippet_7119080.java,src/1751/Snippet_17515284.java,True
256787,15940692,10053153,src/1594/Snippet_15940692.java,src/1005/Snippet_10053153.java,True
257420,8041989,23250845,src/0804/Snippet_8041989.java,src/2325/Snippet_23250845.java,True
258175,8407905,9636735,src/0840/Snippet_8407905.java,src/0963/Snippet_9636735.java,False
258607,14757209,5689276,src/1475/Snippet_14757209.java,src/0568/Snippet_5689276.java,False
259249,22423727,19488257,src/2242/Snippet_22423727.java,src/1948/Snippet_19488257.java,True
259295,13255487,3493991,src/1325/Snippet_13255487.java,src/0349/Snippet_3493991.java,True
259947,18935118,653541,src/1893/Snippet_18935118.java,src/0065/Snippet_653541.java,True
260222,19608876,716706,src/1960/Snippet_19608876.java,src/0071/Snippet_716706.java,True
260247,11481709,10432257,src/1148/Snippet_11481709.java,src/1043/Snippet_10432257.java,True
260735,15972030,14843540,src/1597/Snippet_15972030.java,src/1484/Snippet_14843540.java,False
261303,10839252,5537138,src/1083/Snippet_10839252.java,src/0553/Snippet_5537138.java,False
261650,18822890,6155833,src/1882/Snippet_18822890.java,src/0615/Snippet_6155833.java,False
261941,3993124,1113238,src/0399/Snippet_3993124.java,src/0111/Snippet_1113238.java,True
262246,7791429,11664487,src/0779/Snippet_7791429.java,src/1166/Snippet_11664487.java,False
262529,11419428,20523308,src/1141/Snippet_11419428.java,src/2052/Snippet_20523308.java,False
262801,20601756,935017,src/2060/Snippet_20601756.java,src/0093/Snippet_935017.java,True
262829,19867423,5777003,src/1986/Snippet_19867423.java,src/0577/Snippet_5777003.java,False
263319,93208,369572,src/0009/Snippet_93208.java,src/0036/Snippet_369572.java,True
263615,16055802,21575638,src/1605/Snippet_16055802.java,src/2157/Snippet_21575638.java,True
263626,15629443,18623183,src/1562/Snippet_15629443.java,src/1862/Snippet_18623183.java,False
264525,7315828,19205402,src/0731/Snippet_7315828.java,src/1920/Snippet_19205402.java,True
264659,8601875,22810500,src/0860/Snippet_8601875.java,src/2281/Snippet_22810500.java,False
264742,16519742,17468430,src/1651/Snippet_16519742.java,src/1746/Snippet_17468430.java,False
266314,7038631,9562033,src/0703/Snippet_7038631.java,src/0956/Snippet_9562033.java,True
267095,19394412,3318214,src/1939/Snippet_19394412.java,src/0331/Snippet_3318214.java,True
267271,20779727,22328845,src/2077/Snippet_20779727.java,src/2232/Snippet_22328845.java,False
267729,8805648,1008331,src/0880/Snippet_8805648.java,src/0100/Snippet_1008331.java,True
268690,19193813,6061402,src/1919/Snippet_19193813.java,src/0606/Snippet_6061402.java,True
269452,23047157,21561833,src/2304/Snippet_23047157.java,src/2156/Snippet_21561833.java,True
270902,22492282,9686722,src/2249/Snippet_22492282.java,src/0968/Snippet_9686722.java,False
271782,11000632,19894310,src/1100/Snippet_11000632.java,src/1989/Snippet_19894310.java,False
272793,2494612,18880061,src/0249/Snippet_2494612.java,src/1888/Snippet_18880061.java,True
273432,12853333,16006791,src/1285/Snippet_12853333.java,src/1600/Snippet_16006791.java,False
273903,13266451,952021,src/1326/Snippet_13266451.java,src/0095/Snippet_952021.java,True
274680,1629598,18506484,src/0162/Snippet_1629598.java,src/1850/Snippet_18506484.java,False
274896,16850375,8400605,src/1685/Snippet_16850375.java,src/0840/Snippet_8400605.java,True
275504,6568286,19861528,src/0656/Snippet_6568286.java,src/1986/Snippet_19861528.java,False
276183,11656036,7409728,src/1165/Snippet_11656036.java,src/0740/Snippet_7409728.java,False
276807,4254750,47756,src/0425/Snippet_4254750.java,src/0004/Snippet_47756.java,False
277304,23658098,1168512,src/2365/Snippet_23658098.java,src/0116/Snippet_1168512.java,False
277312,13106834,14410764,src/1310/Snippet_13106834.java,src/1441/Snippet_14410764.java,True
277370,21807527,3633154,src/2180/Snippet_21807527.java,src/0363/Snippet_3633154.java,True
277405,946865,5828731,src/0094/Snippet_946865.java,src/0582/Snippet_5828731.java,True
277501,5066508,7300250,src/0506/Snippet_5066508.java,src/0730/Snippet_7300250.java,False
277746,23677136,23677143,src/2367/Snippet_23677136.java,src/2367/Snippet_23677143.java,True
277896,150478,20094305,src/0015/Snippet_150478.java,src/2009/Snippet_20094305.java,False
277932,17586130,23389978,src/1758/Snippet_17586130.java,src/2338/Snippet_23389978.java,True
278082,7645348,2214949,src/0764/Snippet_7645348.java,src/0221/Snippet_2214949.java,False
278085,18298938,20741835,src/1829/Snippet_18298938.java,src/2074/Snippet_20741835.java,False
278258,3282600,21907699,src/0328/Snippet_3282600.java,src/2190/Snippet_21907699.java,True
278361,15894276,10013939,src/1589/Snippet_15894276.java,src/1001/Snippet_10013939.java,True
278517,16588230,4591684,src/1658/Snippet_16588230.java,src/0459/Snippet_4591684.java,True
278535,19759580,7214727,src/1975/Snippet_19759580.java,src/0721/Snippet_7214727.java,False
279766,709584,12157537,src/0070/Snippet_709584.java,src/1215/Snippet_12157537.java,False
279786,10353862,18956017,src/1035/Snippet_10353862.java,src/1895/Snippet_18956017.java,True
279946,5198623,843811,src/0519/Snippet_5198623.java,src/0084/Snippet_843811.java,True
280028,9647574,8827646,src/0964/Snippet_9647574.java,src/0882/Snippet_8827646.java,False
280150,9547224,15767021,src/0954/Snippet_9547224.java,src/1576/Snippet_15767021.java,False
280439,6182434,12218827,src/0618/Snippet_6182434.java,src/1221/Snippet_12218827.java,False
280746,19643372,657801,src/1964/Snippet_19643372.java,src/0065/Snippet_657801.java,True
281433,16714944,5373841,src/1671/Snippet_16714944.java,src/0537/Snippet_5373841.java,True
282602,12297431,169201,src/1229/Snippet_12297431.java,src/0016/Snippet_169201.java,False
283060,3338750,10880875,src/0333/Snippet_3338750.java,src/1088/Snippet_10880875.java,False
283201,10384705,17750515,src/1038/Snippet_10384705.java,src/1775/Snippet_17750515.java,True
284076,18347503,23094550,src/1834/Snippet_18347503.java,src/2309/Snippet_23094550.java,False
284913,6605492,23609709,src/0660/Snippet_6605492.java,src/2360/Snippet_23609709.java,False
285320,17713680,15854397,src/1771/Snippet_17713680.java,src/1585/Snippet_15854397.java,True
285470,316364,10384705,src/0031/Snippet_316364.java,src/1038/Snippet_10384705.java,True
285577,5493644,10909692,src/0549/Snippet_5493644.java,src/1090/Snippet_10909692.java,False
285765,11487428,4928349,src/1148/Snippet_11487428.java,src/0492/Snippet_4928349.java,False
286193,638963,2105651,src/0063/Snippet_638963.java,src/0210/Snippet_2105651.java,True
286436,17136338,13344859,src/1713/Snippet_17136338.java,src/1334/Snippet_13344859.java,True
286544,18115173,13395834,src/1811/Snippet_18115173.java,src/1339/Snippet_13395834.java,False
286706,15626460,21322699,src/1562/Snippet_15626460.java,src/2132/Snippet_21322699.java,True
287636,22365062,19442138,src/2236/Snippet_22365062.java,src/1944/Snippet_19442138.java,False
287813,10927077,17444336,src/1092/Snippet_10927077.java,src/1744/Snippet_17444336.java,True
287936,3857069,3621718,src/0385/Snippet_3857069.java,src/0362/Snippet_3621718.java,False
288375,20983672,16022035,src/2098/Snippet_20983672.java,src/1602/Snippet_16022035.java,False
288389,2970674,22301096,src/0297/Snippet_2970674.java,src/2230/Snippet_22301096.java,True
289282,21273060,9066291,src/2127/Snippet_21273060.java,src/0906/Snippet_9066291.java,True
289666,16495170,18506484,src/1649/Snippet_16495170.java,src/1850/Snippet_18506484.java,False
289688,16351776,6245929,src/1635/Snippet_16351776.java,src/0624/Snippet_6245929.java,False
289930,12490148,13824827,src/1249/Snippet_12490148.java,src/1382/Snippet_13824827.java,False
290120,4487026,10222828,src/0448/Snippet_4487026.java,src/1022/Snippet_10222828.java,True
290743,17335375,3633154,src/1733/Snippet_17335375.java,src/0363/Snippet_3633154.java,True
290782,7631411,21822158,src/0763/Snippet_7631411.java,src/2182/Snippet_21822158.java,False
291369,19080745,235245,src/1908/Snippet_19080745.java,src/0023/Snippet_235245.java,False
291476,20836129,1607805,src/2083/Snippet_20836129.java,src/0160/Snippet_1607805.java,True
291668,18880061,15609433,src/1888/Snippet_18880061.java,src/1560/Snippet_15609433.java,False
291704,12727792,14577834,src/1272/Snippet_12727792.java,src/1457/Snippet_14577834.java,True
291773,465616,14432775,src/0046/Snippet_465616.java,src/1443/Snippet_14432775.java,False
292004,1169633,725986,src/0116/Snippet_1169633.java,src/0072/Snippet_725986.java,False
292075,7468829,6853666,src/0746/Snippet_7468829.java,src/0685/Snippet_6853666.java,True
292099,553082,9217,src/0055/Snippet_553082.java,src/0000/Snippet_9217.java,True
292136,1349815,8400605,src/0134/Snippet_1349815.java,src/0840/Snippet_8400605.java,True
292477,1881370,9446836,src/0188/Snippet_1881370.java,src/0944/Snippet_9446836.java,False
292683,7396680,10658266,src/0739/Snippet_7396680.java,src/1065/Snippet_10658266.java,True
293243,13741605,4567361,src/1374/Snippet_13741605.java,src/0456/Snippet_4567361.java,True
293328,317857,16851954,src/0031/Snippet_317857.java,src/1685/Snippet_16851954.java,False
295442,74,12923790,src/0000/Snippet_74.java,src/1292/Snippet_12923790.java,True
296451,20979580,20085553,src/2097/Snippet_20979580.java,src/2008/Snippet_20085553.java,False
296578,7645348,3210232,src/0764/Snippet_7645348.java,src/0321/Snippet_3210232.java,False
296745,3473219,13336601,src/0347/Snippet_3473219.java,src/1333/Snippet_13336601.java,False
297005,11940679,10685269,src/1194/Snippet_11940679.java,src/1068/Snippet_10685269.java,True
297571,17116115,12454179,src/1711/Snippet_17116115.java,src/1245/Snippet_12454179.java,True
298151,16386620,5257755,src/1638/Snippet_16386620.java,src/0525/Snippet_5257755.java,False
298830,13122193,888827,src/1312/Snippet_13122193.java,src/0088/Snippet_888827.java,True
299105,20768235,16477574,src/2076/Snippet_20768235.java,src/1647/Snippet_16477574.java,False
299607,1307907,14878607,src/0130/Snippet_1307907.java,src/1487/Snippet_14878607.java,False
300096,1643091,16247037,src/0164/Snippet_1643091.java,src/1624/Snippet_16247037.java,False
300850,3229361,5422086,src/0322/Snippet_3229361.java,src/0542/Snippet_5422086.java,True
301338,6291471,2867246,src/0629/Snippet_6291471.java,src/0286/Snippet_2867246.java,True
301601,8909675,21276480,src/0890/Snippet_8909675.java,src/2127/Snippet_21276480.java,False
301603,19019536,2168608,src/1901/Snippet_19019536.java,src/0216/Snippet_2168608.java,True
302020,18976770,19553864,src/1897/Snippet_18976770.java,src/1955/Snippet_19553864.java,False
302099,8251281,14239158,src/0825/Snippet_8251281.java,src/1423/Snippet_14239158.java,False
302218,10466758,10095821,src/1046/Snippet_10466758.java,src/1009/Snippet_10095821.java,True
302630,6403884,20265649,src/0640/Snippet_6403884.java,src/2026/Snippet_20265649.java,False
303445,19689457,3011458,src/1968/Snippet_19689457.java,src/0301/Snippet_3011458.java,True
305407,8023601,14531520,src/0802/Snippet_8023601.java,src/1453/Snippet_14531520.java,False
306039,8562659,316912,src/0856/Snippet_8562659.java,src/0031/Snippet_316912.java,False
306327,18196382,3211242,src/1819/Snippet_18196382.java,src/0321/Snippet_3211242.java,False
307419,23241194,15599609,src/2324/Snippet_23241194.java,src/1559/Snippet_15599609.java,True
307618,20305472,11233252,src/2030/Snippet_20305472.java,src/1123/Snippet_11233252.java,False
307757,8372919,14629479,src/0837/Snippet_8372919.java,src/1462/Snippet_14629479.java,True
308528,15828584,17231006,src/1582/Snippet_15828584.java,src/1723/Snippet_17231006.java,False
309222,18524854,21162921,src/1852/Snippet_18524854.java,src/2116/Snippet_21162921.java,False
309445,5705521,10912336,src/0570/Snippet_5705521.java,src/1091/Snippet_10912336.java,True
309478,668846,120346,src/0066/Snippet_668846.java,src/0012/Snippet_120346.java,True
309571,18292115,7386971,src/1829/Snippet_18292115.java,src/0738/Snippet_7386971.java,True
310016,16085716,20059827,src/1608/Snippet_16085716.java,src/2005/Snippet_20059827.java,True
310244,10819149,15814599,src/1081/Snippet_10819149.java,src/1581/Snippet_15814599.java,False
310636,13626014,241286,src/1362/Snippet_13626014.java,src/0024/Snippet_241286.java,False
311120,1158840,22919520,src/0115/Snippet_1158840.java,src/2291/Snippet_22919520.java,True
311797,4791144,10912333,src/0479/Snippet_4791144.java,src/1091/Snippet_10912333.java,True
312942,23264025,13927065,src/2326/Snippet_23264025.java,src/1392/Snippet_13927065.java,False
313058,4482782,19550140,src/0448/Snippet_4482782.java,src/1955/Snippet_19550140.java,False
313118,10960896,2241900,src/1096/Snippet_10960896.java,src/0224/Snippet_2241900.java,False
313685,1322369,8156588,src/0132/Snippet_1322369.java,src/0815/Snippet_8156588.java,False
313921,16351775,2903590,src/1635/Snippet_16351775.java,src/0290/Snippet_2903590.java,True
314012,18194344,5956360,src/1819/Snippet_18194344.java,src/0595/Snippet_5956360.java,True
314569,22501521,2614788,src/2250/Snippet_22501521.java,src/0261/Snippet_2614788.java,False
314910,22637563,2771574,src/2263/Snippet_22637563.java,src/0277/Snippet_2771574.java,False
315568,4776985,13610451,src/0477/Snippet_4776985.java,src/1361/Snippet_13610451.java,False
316232,14429171,10413153,src/1442/Snippet_14429171.java,src/1041/Snippet_10413153.java,False
316282,213301,17347450,src/0021/Snippet_213301.java,src/1734/Snippet_17347450.java,False
316797,22268799,2069219,src/2226/Snippet_22268799.java,src/0206/Snippet_2069219.java,False
316869,9977165,18349315,src/0997/Snippet_9977165.java,src/1834/Snippet_18349315.java,True
316950,19710228,6829524,src/1971/Snippet_19710228.java,src/0682/Snippet_6829524.java,False
317212,7718801,19693366,src/0771/Snippet_7718801.java,src/1969/Snippet_19693366.java,True
318594,7730595,18741084,src/0773/Snippet_7730595.java,src/1874/Snippet_18741084.java,False
318635,7682647,5258165,src/0768/Snippet_7682647.java,src/0525/Snippet_5258165.java,True
318862,23525479,12312913,src/2352/Snippet_23525479.java,src/1231/Snippet_12312913.java,True
319149,2591064,19604667,src/0259/Snippet_2591064.java,src/1960/Snippet_19604667.java,False
320015,438652,17742073,src/0043/Snippet_438652.java,src/1774/Snippet_17742073.java,False
320214,15506300,14417449,src/1550/Snippet_15506300.java,src/1441/Snippet_14417449.java,True
321080,5498222,12206255,src/0549/Snippet_5498222.java,src/1220/Snippet_12206255.java,True
321517,398778,9792904,src/0039/Snippet_398778.java,src/0979/Snippet_9792904.java,False
322451,14157859,21322698,src/1415/Snippet_14157859.java,src/2132/Snippet_21322698.java,True
322554,3445364,18176214,src/0344/Snippet_3445364.java,src/1817/Snippet_18176214.java,False
323232,11664406,17871426,src/1166/Snippet_11664406.java,src/1787/Snippet_17871426.java,False
323401,21751,1038900,src/0002/Snippet_21751.java,src/0103/Snippet_1038900.java,False
323939,17826787,16586894,src/1782/Snippet_17826787.java,src/1658/Snippet_16586894.java,True
323993,5808067,20805582,src/0580/Snippet_5808067.java,src/2080/Snippet_20805582.java,False
324308,16098010,18084457,src/1609/Snippet_16098010.java,src/1808/Snippet_18084457.java,True
325498,1126225,8680491,src/0112/Snippet_1126225.java,src/0868/Snippet_8680491.java,True
325845,13024208,12194196,src/1302/Snippet_13024208.java,src/1219/Snippet_12194196.java,True
326147,18048830,19717905,src/1804/Snippet_18048830.java,src/1971/Snippet_19717905.java,False
326775,15211815,21407347,src/1521/Snippet_15211815.java,src/2140/Snippet_21407347.java,True
326858,14776698,11511985,src/1477/Snippet_14776698.java,src/1151/Snippet_11511985.java,False
327110,23658098,21302551,src/2365/Snippet_23658098.java,src/2130/Snippet_21302551.java,True
327626,7726949,9049569,src/0772/Snippet_7726949.java,src/0904/Snippet_9049569.java,False
327704,3852700,9150482,src/0385/Snippet_3852700.java,src/0915/Snippet_9150482.java,False
327730,5186187,19480308,src/0518/Snippet_5186187.java,src/1948/Snippet_19480308.java,False
328838,18924485,6240406,src/1892/Snippet_18924485.java,src/0624/Snippet_6240406.java,False
328914,15912858,10816804,src/1591/Snippet_15912858.java,src/1081/Snippet_10816804.java,True
329164,6028953,7540262,src/0602/Snippet_6028953.java,src/0754/Snippet_7540262.java,False
329445,19240485,21803552,src/1924/Snippet_19240485.java,src/2180/Snippet_21803552.java,True
329795,12670358,15069644,src/1267/Snippet_12670358.java,src/1506/Snippet_15069644.java,False
329963,14899566,10053153,src/1489/Snippet_14899566.java,src/1005/Snippet_10053153.java,True
330776,19897048,9756057,src/1989/Snippet_19897048.java,src/0975/Snippet_9756057.java,False
330876,131318,11156659,src/0013/Snippet_131318.java,src/1115/Snippet_11156659.java,False
331535,18828007,5606566,src/1882/Snippet_18828007.java,src/0560/Snippet_5606566.java,True
331737,20627152,8300620,src/2062/Snippet_20627152.java,src/0830/Snippet_8300620.java,False
332043,3608108,7300257,src/0360/Snippet_3608108.java,src/0730/Snippet_7300257.java,False
332711,21273051,23029126,src/2127/Snippet_21273051.java,src/2302/Snippet_23029126.java,False
333632,16105484,17019839,src/1610/Snippet_16105484.java,src/1701/Snippet_17019839.java,True
335239,14954350,15123906,src/1495/Snippet_14954350.java,src/1512/Snippet_15123906.java,False
336653,22135201,5856886,src/2213/Snippet_22135201.java,src/0585/Snippet_5856886.java,True
337408,1632942,19295736,src/0163/Snippet_1632942.java,src/1929/Snippet_19295736.java,True
337758,14959920,916271,src/1495/Snippet_14959920.java,src/0091/Snippet_916271.java,False
337902,3024986,7130579,src/0302/Snippet_3024986.java,src/0713/Snippet_7130579.java,True
337960,20592334,4866624,src/2059/Snippet_20592334.java,src/0486/Snippet_4866624.java,True
337978,17597668,1490117,src/1759/Snippet_17597668.java,src/0149/Snippet_1490117.java,True
338977,18804133,7292917,src/1880/Snippet_18804133.java,src/0729/Snippet_7292917.java,False
339498,1577152,17439818,src/0157/Snippet_1577152.java,src/1743/Snippet_17439818.java,True
339902,22919520,7507773,src/2291/Snippet_22919520.java,src/0750/Snippet_7507773.java,True
340035,2252378,22346314,src/0225/Snippet_2252378.java,src/2234/Snippet_22346314.java,False
340131,87685,8070429,src/0008/Snippet_87685.java,src/0807/Snippet_8070429.java,False
340140,8364547,22438051,src/0836/Snippet_8364547.java,src/2243/Snippet_22438051.java,False
340802,8693707,5523389,src/0869/Snippet_8693707.java,src/0552/Snippet_5523389.java,False
340981,668846,21110104,src/0066/Snippet_668846.java,src/2111/Snippet_21110104.java,True
342027,37044,16583451,src/0003/Snippet_37044.java,src/1658/Snippet_16583451.java,True
342589,3501611,1258712,src/0350/Snippet_3501611.java,src/0125/Snippet_1258712.java,False
342722,16673099,1607806,src/1667/Snippet_16673099.java,src/0160/Snippet_1607806.java,False
343254,6451560,5132884,src/0645/Snippet_6451560.java,src/0513/Snippet_5132884.java,True
343939,9068281,5084569,src/0906/Snippet_9068281.java,src/0508/Snippet_5084569.java,False
344207,17141933,20597304,src/1714/Snippet_17141933.java,src/2059/Snippet_20597304.java,False
344519,2373293,15102903,src/0237/Snippet_2373293.java,src/1510/Snippet_15102903.java,True
344525,737699,2915107,src/0073/Snippet_737699.java,src/0291/Snippet_2915107.java,True
345658,9152056,8292552,src/0915/Snippet_9152056.java,src/0829/Snippet_8292552.java,False
345824,20251886,22705280,src/2025/Snippet_20251886.java,src/2270/Snippet_22705280.java,False
346239,255401,22427840,src/0025/Snippet_255401.java,src/2242/Snippet_22427840.java,False
346479,23594635,14783945,src/2359/Snippet_23594635.java,src/1478/Snippet_14783945.java,True
346859,10628604,22207815,src/1062/Snippet_10628604.java,src/2220/Snippet_22207815.java,True
346954,17119759,14333733,src/1711/Snippet_17119759.java,src/1433/Snippet_14333733.java,False
347235,118288,13351233,src/0011/Snippet_118288.java,src/1335/Snippet_13351233.java,False
348121,4249821,12747046,src/0424/Snippet_4249821.java,src/1274/Snippet_12747046.java,False
348321,1008325,22224116,src/0100/Snippet_1008325.java,src/2222/Snippet_22224116.java,True
348588,11149084,13026685,src/1114/Snippet_11149084.java,src/1302/Snippet_13026685.java,True
349499,6045800,7634979,src/0604/Snippet_6045800.java,src/0763/Snippet_7634979.java,False
349709,10447015,15431560,src/1044/Snippet_10447015.java,src/1543/Snippet_15431560.java,False
349759,12082140,15790157,src/1208/Snippet_12082140.java,src/1579/Snippet_15790157.java,False
351470,18284810,19555516,src/1828/Snippet_18284810.java,src/1955/Snippet_19555516.java,True
352161,22395244,1008329,src/2239/Snippet_22395244.java,src/0100/Snippet_1008329.java,False
352457,17398520,17832320,src/1739/Snippet_17398520.java,src/1783/Snippet_17832320.java,True
352737,708047,16621498,src/0070/Snippet_708047.java,src/1662/Snippet_16621498.java,False
352944,12445282,17573144,src/1244/Snippet_12445282.java,src/1757/Snippet_17573144.java,True
353894,15410299,4042184,src/1541/Snippet_15410299.java,src/0404/Snippet_4042184.java,False
354508,9756057,19178258,src/0975/Snippet_9756057.java,src/1917/Snippet_19178258.java,True
355007,4482355,22271847,src/0448/Snippet_4482355.java,src/2227/Snippet_22271847.java,False
355168,16341721,14928023,src/1634/Snippet_16341721.java,src/1492/Snippet_14928023.java,True
355395,16900369,536222,src/1690/Snippet_16900369.java,src/0053/Snippet_536222.java,True
355784,19251429,23099329,src/1925/Snippet_19251429.java,src/2309/Snippet_23099329.java,True
356331,20680657,15767189,src/2068/Snippet_20680657.java,src/1576/Snippet_15767189.java,False
356385,18524854,13287093,src/1852/Snippet_18524854.java,src/1328/Snippet_13287093.java,False
356699,15767021,1607812,src/1576/Snippet_15767021.java,src/0160/Snippet_1607812.java,False
356778,9860859,22284204,src/0986/Snippet_9860859.java,src/2228/Snippet_22284204.java,True
356871,6374428,2265495,src/0637/Snippet_6374428.java,src/0226/Snippet_2265495.java,False
357256,9439748,854262,src/0943/Snippet_9439748.java,src/0085/Snippet_854262.java,True
357455,8693826,23186911,src/0869/Snippet_8693826.java,src/2318/Snippet_23186911.java,False
357806,16752474,4364579,src/1675/Snippet_16752474.java,src/0436/Snippet_4364579.java,False
359536,16458721,22550493,src/1645/Snippet_16458721.java,src/2255/Snippet_22550493.java,True
360455,12776677,15260218,src/1277/Snippet_12776677.java,src/1526/Snippet_15260218.java,True
360663,9835798,7300250,src/0983/Snippet_9835798.java,src/0730/Snippet_7300250.java,False
361888,21348949,9552428,src/2134/Snippet_21348949.java,src/0955/Snippet_9552428.java,True
361939,21923044,6751999,src/2192/Snippet_21923044.java,src/0675/Snippet_6751999.java,True
362351,19813517,854534,src/1981/Snippet_19813517.java,src/0085/Snippet_854534.java,False
362479,3419825,1914865,src/0341/Snippet_3419825.java,src/0191/Snippet_1914865.java,False
364069,5145801,11324607,src/0514/Snippet_5145801.java,src/1132/Snippet_11324607.java,True
364863,13863615,22564546,src/1386/Snippet_13863615.java,src/2256/Snippet_22564546.java,True
365962,19058139,4424457,src/1905/Snippet_19058139.java,src/0442/Snippet_4424457.java,False
366643,2941028,14782656,src/0294/Snippet_2941028.java,src/1478/Snippet_14782656.java,False
366960,9219797,10176882,src/0921/Snippet_9219797.java,src/1017/Snippet_10176882.java,True
367121,17573230,19565149,src/1757/Snippet_17573230.java,src/1956/Snippet_19565149.java,True
368074,20826357,1663419,src/2082/Snippet_20826357.java,src/0166/Snippet_1663419.java,False
368203,22841783,6430125,src/2284/Snippet_22841783.java,src/0643/Snippet_6430125.java,False
